"","date","count","event","semester","type","tag75","tag69","tag66","substitute_time","datetime","posix","weekday","year","semester_week"
"378",2015-02-11,1488,"No Event","Spring","Dinner"," hot burger; hamburger beef all dog"," hot burger; hamburger french dog beef all"," hot burger; hamburger french dog beef all","18:00:00","2015-02-11 18:00:00",2015-02-11 18:00:00,"Wednesday",2015,3
"379",2015-02-12,838,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2015-02-12 8:00:00",2015-02-12 08:00:00,"Thursday",2015,4
"380",2015-02-12,781,"No Event","Spring","Lunch"," cantina bar taco"," cantina bar taco"," cantina bar taco","13:00:00","2015-02-12 13:00:00",2015-02-12 13:00:00,"Thursday",2015,4
"381",2015-02-12,1112,"No Event","Spring","Dinner"," with basmati indian of spiced lamb citrus mint; potatoes; roast leg and"," with basmati indian spiced potatoes; mint; citrus and of leg roast lamb"," with basmati indian spiced potatoes; mint; citrus and of leg roast lamb","18:00:00","2015-02-12 18:00:00",2015-02-12 18:00:00,"Thursday",2015,4
"382",2015-02-13,820,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2015-02-13 8:00:00",2015-02-13 08:00:00,"Friday",2015,4
"383",2015-02-13,824,"No Event","Spring","Lunch"," tartar cole slaw; chop american new england"," tartar slaw; cole new england fry; fish"," tartar slaw; cole new england fry; fish","13:00:00","2015-02-13 13:00:00",2015-02-13 13:00:00,"Friday",2015,4
"384",2015-02-13,886,"No Event","Spring","Dinner"," and roast sauce; chicken porcini in"," and porcini sauce; in chicken roast"," and sauce; in chicken roast porcini","18:00:00","2015-02-13 18:00:00",2015-02-13 18:00:00,"Friday",2015,4
"385",2015-02-14,396,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2015-02-14 8:00:00",2015-02-14 08:00:00,"Saturday",2015,4
"386",2015-02-14,820,"No Event","Spring","Lunch"," and ""dawgs spuds"""," and spuds"" ""dawgs"," and spuds"" ""dawgs","13:00:00","2015-02-14 13:00:00",2015-02-14 13:00:00,"Saturday",2015,4
"387",2015-02-14,840,"No Event","Spring","Dinner"," chicken wings; cheese celery; blue bbq carrots; honey buffalo"," chicken wings; cheese buffalo philly cheesesteak beef;"," chicken wings; cheese buffalo philly cheesesteak beef;","18:00:00","2015-02-14 18:00:00",2015-02-14 18:00:00,"Saturday",2015,4
"388",2015-02-15,337,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2015-02-15 8:00:00",2015-02-15 08:00:00,"Sunday",2015,4
"389",2015-02-15,915,"No Event","Spring","Lunch"," sauce; free cage sausage wheat sweet french cheese link; meatballs; bolognese and herb eggs; toast; garlic pancake uncured manicotti; breadsticks; marinara whole scrambled italian"," sauce; free cage and cheese toast; sweet eggs; scrambled manicotti; french pancake uncured"," free cage egg; scrambled bacon; boiled hard","13:00:00","2015-02-15 13:00:00",2015-02-15 13:00:00,"Sunday",2015,4
"390",2015-02-15,973,"No Event","Spring","Dinner"," potato arctic ribs; short scalloped char beef roasted ale sprouts; braised cranberry with vinaigrette;"," roasted scalloped potato braised beef ale short ribs;"," roasted scalloped potato braised beef ale short ribs;","18:00:00","2015-02-15 18:00:00",2015-02-15 18:00:00,"Sunday",2015,4
"391",2015-02-16,883,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2015-02-16 8:00:00",2015-02-16 08:00:00,"Monday",2015,4
"392",2015-02-16,932,"No Event","Spring","Lunch"," sandwich; charlie's steak chicken seeded steakhouse"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg","13:00:00","2015-02-16 13:00:00",2015-02-16 13:00:00,"Monday",2015,4
"393",2015-02-16,1324,"No Event","Spring","Dinner"," tortilla; corn fajita filling; chicken with"," tortilla; corn fajita filling; chicken with"," tortilla; filling; fajita corn chicken black","18:00:00","2015-02-16 18:00:00",2015-02-16 18:00:00,"Monday",2015,4
"394",2015-02-17,861,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2015-02-17 8:00:00",2015-02-17 08:00:00,"Tuesday",2015,4
"395",2015-02-17,820,"No Event","Spring","Lunch"," grilled sandwich; basil portabella aioli mozz chicken w/fresh"," grilled sandwich; mozz portabella w/fresh chicken aioli basil"," grilled sandwich; mozz portabella w/fresh chicken aioli basil","13:00:00","2015-02-17 13:00:00",2015-02-17 13:00:00,"Tuesday",2015,4
"396",2015-02-17,1375,"No Event","Spring","Dinner"," roasted southern tips mushrooms; red sirloin fried mashed with"," roasted with steamed broccoli mashed red"," roasted steamed with broccoli rosemary red mashed","18:00:00","2015-02-17 18:00:00",2015-02-17 18:00:00,"Tuesday",2015,4
"397",2015-02-18,959,"No Event","Spring","Breakfast"," free cage egg; scrambled hard boiled bacon;"," cage free egg; scrambled bacon; hard boiled"," free cage egg; scrambled bacon; boiled hard","8:00:00","2015-02-18 8:00:00",2015-02-18 08:00:00,"Wednesday",2015,4
"398",2015-02-18,1025,"No Event","Spring","Lunch"," sausage patty; sausage); egg (no mccharlie tater chicken"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg"," sausage patty; chicken sandwich; (no mccharlie sausage); tater egg","13:00:00","2015-02-18 13:00:00",2015-02-18 13:00:00,"Wednesday",2015,4
"399",2015-02-18,1337,"No Event","Spring","Dinner"," steamed short kalbi fried chicken; breast teriyaki ribs; beef of"," steamed short breast of fried ribs; kalbi beef chicken; teriyaki"," steamed short breast of fried ribs; kalbi beef chicken; teriyaki","18:00:00","2015-02-18 18:00:00",2015-02-18 18:00:00,"Wednesday",2015,4
